junction,zone,hour,event_frequency,avg_duration,vehicle_types,truck_count,road_closure_count,latitude,longitude,peak_hour,event_frequency_scaled,avg_duration_scaled,peak_hour_scaled,risk_score,risk_level,recommendation,reason
HesaraghattaJunction,West Zone 1,7.0,1,171.89883571666667,1,0,0,13.0440662,77.5088438,0,0.0,0.0035490217600569283,0.0,0.08872554400142321,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
RRR(Okalipuram)Junction,Central Zone 2,22.0,1,171.76280898333334,1,0,0,12.9820333,77.5671933,0,0.0,0.003546213353388339,0.0,0.08865533383470847,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
OldMadrasRd-SuddaguntepalyaRdJunc,Central Zone 1,3.0,1,171.20309376666668,1,0,0,12.9900878,77.654618,0,0.0,0.003534657478241755,0.0,0.08836643695604388,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
UCO Bank(Forum),South Zone 2,0.0,1,171.02348788333333,1,0,0,12.9332367,77.612965,0,0.0,0.003530949336848436,0.0,0.0882737334212109,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
MahalaxmiLayoutEntranceJunc,West Zone 1,2.0,1,171.0140309,1,0,0,13.0108338,77.5502638,0,0.0,0.0035307540880586776,0.0,0.08826885220146694,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Bommanahalli,South Zone 2,23.0,1,170.79457151666665,1,1,0,12.9063758,77.6294866,0,0.0,0.003526223131675806,0.0,0.08815557829189515,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Heavy-vehicle involvement
KoramangalaWaterTankJunc,South Zone 2,22.0,1,170.5547348,1,0,0,12.9273919,77.6204823,0,0.0,0.003521271465058857,0.0,0.08803178662647143,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
VetenaryHospitalJunc-Shivajinagar,Central Zone 2,23.0,1,170.52999503333334,1,0,0,12.9924603,77.6011425,0,0.0,0.003520760688066839,0.0,0.08801901720167098,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
GoruguntepalyaJunc,West Zone 1,2.0,1,170.52601083333332,1,0,0,13.0293074,77.539579,0,0.0,0.003520678430310773,0.0,0.08801696075776932,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
MC Circle,West Zone 2,0.0,1,169.83956690000002,1,0,0,12.9756917,77.5479034,0,0.0,0.00350650611526104,0.0,0.087662652881526,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Chokasandra (Tumkur road),West Zone 1,12.0,1,169.64724488333334,1,0,0,13.0429578,77.5125432,0,0.0,0.003502535436697439,0.0,0.08756338591743597,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
PoliceTimmaiahCircle(GPO),Central Zone 2,4.0,1,169.54879098333333,1,0,0,12.9820806,77.5941962,0,0.0,0.003500502758395659,0.0,0.08751256895989148,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
BiryandCircle,Central Zone 2,2.0,1,169.52771855,1,1,0,12.964056,77.5704534,0,0.0,0.0035000676971334607,0.0,0.08750169242833651,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Heavy-vehicle involvement
Sumanhalli,West Zone 1,2.0,1,169.33253553333333,1,0,0,12.9862946,77.5223519,0,0.0,0.0034960379503905254,0.0,0.08740094875976313,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
PeenyaPoliceStation,West Zone 1,4.0,1,169.14852251666667,1,0,0,13.037647,77.5228461,0,0.0,0.003492238819363483,0.0,0.08730597048408707,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
AnilKumbleCircle,Central Zone 1,1.0,1,168.66339181666666,1,0,0,12.9762499,77.6018865,0,0.0,0.003482222815452848,0.0,0.08705557038632121,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
JalahalliCross(SM Circle),West Zone 1,5.0,1,168.5875345,1,0,0,13.0395192,77.5182462,0,0.0,0.0034806566659999617,0.0,0.08701641664999904,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Kadubeesanahalli-ORR Junc,East Zone 1,0.0,1,168.39210805,1,1,0,12.9370726,77.6928507,0,0.0,0.0034766218933346953,0.0,0.08691554733336739,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Heavy-vehicle involvement
SarjapurRd-St JohnsRdJunc,South Zone 2,7.0,1,167.77754506666668,1,0,0,12.9293763,77.6162697,0,0.0,0.0034639336317087094,0.0,0.08659834079271773,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
UttarahalliJunction,South Zone 1,2.0,1,167.64799241666665,1,0,0,12.9064117,77.5438583,0,0.0,0.003461258888904279,0.0,0.08653147222260697,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
GoruguntepalyaJunc,West Zone 1,3.0,1,167.59409673333332,1,0,0,13.0280651,77.5409989,0,0.0,0.003460146159128503,0.0,0.08650365397821257,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Indiranasgar13thMainJunc,Central Zone 1,5.0,1,167.38519428333333,1,0,0,12.9649768,77.6415138,0,0.0,0.0034558331610928376,0.0,0.08639582902732094,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Rajajinagar19thMainJunc,West Zone 1,0.0,1,166.88246401666666,1,0,0,12.9978812,77.5511379,0,0.0,0.003445453796692836,0.0,0.0861363449173209,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
KalyanNagar-ORR Junc,North Zone 1,2.0,1,166.37714705,1,0,0,13.0250913,77.6413301,0,0.0,0.0034350210273087437,0.0,0.0858755256827186,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
RajajinagarEntranceJunction,West Zone 2,3.0,1,166.37005655,1,0,0,12.983039,77.5603629,0,0.0,0.0034348746369118294,0.0,0.08587186592279573,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
KanakapuraRd-RingRdJunction,South Zone 2,4.0,1,166.31065178333336,1,0,0,12.9062721,77.5732899,0,0.0,0.0034336481666529008,0.0,0.08584120416632252,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
JakkurCrossJunction,North Zone 1,12.0,1,166.17673388333333,1,0,0,13.0740531,77.5925701,0,0.0,0.0034308832989376555,0.0,0.08577208247344138,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Shivajinagar(BRV)Junction,Central Zone 1,1.0,1,166.0196769,1,0,0,12.9789323,77.6022673,0,0.0,0.0034276407019235744,0.0,0.08569101754808936,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Deverabeesanahalli-ORR Junc,East Zone 1,22.0,1,165.96417948333334,1,0,0,12.9284294,77.6814336,0,0.0,0.003426494902776327,0.0,0.08566237256940817,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
D'SouzaCircle,Central Zone 1,22.0,1,165.86773448333332,1,0,0,12.9669829,77.610195,0,0.0,0.003424503700205224,0.0,0.08561259250513059,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
ShivandaCircle,Central Zone 2,4.0,1,165.73519161666667,1,0,0,12.987799,77.5807004,0,0.0,0.003421767221415364,0.0,0.0855441805353841,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
VetenaryHospitalJunc-Shivajinagar,Central Zone 2,6.0,1,165.47460416666667,1,0,0,12.9879157,77.5987195,0,0.0,0.003416387135351418,0.0,0.08540967838378545,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Minerva Circle,Central Zone 2,5.0,1,165.31716206666667,1,0,0,12.9549495,77.5803014,0,0.0,0.0034131365872222263,0.0,0.08532841468055566,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
BiryandCircle,Central Zone 2,4.0,1,164.93823650000002,1,0,0,12.9640752,77.5696,0,0.0,0.003405313293504528,0.0,0.0851328323376132,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
TrinityCircle,Central Zone 1,2.0,1,163.9521375,1,0,0,12.9711311,77.6187963,0,0.0,0.0033849543027412695,0.0,0.08462385756853173,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
MeenakshiMallJunc,South Zone 2,23.0,1,163.8722981,1,0,0,12.8775217,77.5953483,0,0.0,0.003383305939232997,0.0,0.08458264848082493,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
KatriguppeJunction,West Zone 1,0.0,1,163.84074701666665,1,0,0,12.9252572,77.5500381,0,0.0,0.0033826545358605626,0.0,0.08456636339651406,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
PuttammaChoultryNagarbhavi,West Zone 2,22.0,1,163.51420103333334,1,0,0,12.9756365,77.5404412,0,0.0,0.0033759126705321706,0.0,0.08439781676330427,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
ItmaduJunction,West Zone 2,2.0,1,163.38568268333333,1,0,0,12.9282683,77.5460967,0,0.0,0.0033732592818759006,0.0,0.08433148204689751,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
BM ShriJunc(CMH-100FtRd)Junc,Central Zone 1,3.0,1,163.37544418333334,1,0,0,12.97820738,77.6407515,0,0.0,0.0033730478979003267,0.0,0.08432619744750816,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
BigBazaar(Whitefield)Junc,East Zone 1,3.0,1,163.35435521666668,1,0,0,12.9877802,77.7350381,0,0.0,0.0033726124952910825,0.0,0.08431531238227706,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
UniversityJunc(Janabharti),West Zone 1,5.0,1,162.72031126666667,1,0,0,12.9349261,77.5111621,0,0.0,0.0033595220298088648,0.0,0.08398805074522162,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
N R SquareJunc,Central Zone 2,6.0,1,162.50422636666664,1,0,0,12.9656291,77.5868576,0,0.0,0.003355060742977441,0.0,0.08387651857443602,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
CommandoHospitalJunc,Central Zone 1,23.0,1,162.49725995,1,0,0,12.9662562,77.6248471,0,0.0,0.0033549169144038707,0.0,0.08387292286009676,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
StateBankofMysoreJunc,Central Zone 2,3.0,1,162.43027429999998,1,0,0,12.9720302,77.5829963,0,0.0,0.003353533929298297,0.0,0.08383834823245742,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
PotteryCircle,North Zone 1,4.0,1,162.3625773,1,0,0,13.0040658,77.6122612,0,0.0,0.0033521362576672538,0.0,0.08380340644168134,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Batrayanapura(Amrutahalli)Junction,North Zone 1,3.0,1,162.35771153333332,1,1,0,13.0697157,77.5915028,0,0.0,0.003352035799094004,0.0,0.08380089497735009,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Heavy-vehicle involvement
"Narayanapura cross, Hegde nagar",North Zone 1,4.0,1,162.32522736666667,1,1,0,13.0717897,77.6336631,0,0.0,0.0033513651312917663,0.0,0.08378412828229416,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Heavy-vehicle involvement
KundanahalliGateJunc,East Zone 1,4.0,1,162.0267134,1,0,0,12.955904,77.7172765,0,0.0,0.0033452020147182074,0.0,0.08363005036795518,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
BloodBankCircle,Central Zone 2,1.0,1,161.25635055,1,0,0,12.9596289,77.5935194,0,0.0,0.0033292971104971233,0.0,0.08323242776242808,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
UrvashiJunction,Central Zone 2,4.0,1,160.71858054999998,1,0,0,12.9561053,77.5857608,0,0.0,0.0033181943160893027,0.0,0.08295485790223257,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
JalahalliCross(SM Circle),North Zone 2,5.0,1,160.55341181666665,1,0,0,13.0403108,77.5185455,0,0.0,0.0033147842439603253,0.0,0.08286960609900813,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
BanashankariBusStandJunc,West Zone 2,6.0,1,160.31680730000002,1,0,0,12.916606,77.5727067,0,0.0,0.003309899309314452,0.0,0.0827474827328613,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Ashoknagar Junction(ShoolayCircle),Central Zone 1,3.0,1,159.96182528333333,1,1,0,12.9668244,77.6064478,0,0.0,0.0033025703539068915,0.0,0.0825642588476723,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Heavy-vehicle involvement
PeenyaPoliceStation,West Zone 1,1.0,1,159.86101026666665,1,0,0,13.0356304,77.5240893,0,0.0,0.003300488928012418,0.0,0.08251222320031046,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
N R SquareJunc,Central Zone 2,22.0,1,159.76517208333334,1,0,0,12.9661357,77.5867781,0,0.0,0.0032985102537725595,0.0,0.08246275634431399,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
YelhankaBypass,North Zone 1,22.0,1,159.61674605000002,1,0,0,13.0803546,77.5925608,0,0.0,0.0032954458512717355,0.0,0.08238614628179339,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
KrishnaFlourMill,Central Zone 2,22.0,1,159.44091091666667,1,0,0,12.9846924,77.5723255,0,0.0,0.003291815560747772,0.0,0.0822953890186943,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
BanashankariBusStandJunc,South Zone 1,22.0,1,159.09834605,1,0,0,12.91712353,77.57359359,0,0.0,0.0032847429697033807,0.0,0.08211857424258452,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
TumkurRdMarappanapalyaJunc,West Zone 1,3.0,1,158.96565218333333,1,0,0,13.015894,77.553932,0,0.0,0.0032820033733689277,0.0,0.08205008433422319,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Richmond circle jn,Central Zone 2,5.0,1,158.94323613333333,1,0,0,12.9666565,77.5948157,0,0.0,0.0032815405718095523,0.0,0.08203851429523881,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
HennurRoad-ORR Junc,North Zone 1,0.0,1,158.64708854999998,1,0,0,13.0281865,77.6319623,0,0.0,0.003275426311564237,0.0,0.08188565778910593,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
SonyworldJunction,South Zone 2,7.0,1,158.14985585000002,1,0,0,12.9371547,77.6271567,0,0.0,0.003265160449874398,0.0,0.08162901124685995,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
PeenyaPoliceStation,West Zone 1,23.0,1,158.14963961666666,1,0,0,13.0379791,77.5213339,0,0.0,0.0032651559855230126,0.0,0.08162889963807532,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
MekhriCircle,North Zone 2,6.0,1,157.79188536666666,1,0,0,13.0174853,77.5841862,0,0.0,0.0032577697946118912,0.0,0.08144424486529728,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Arbindo Circle,South Zone 1,5.0,1,157.4440912,1,0,1,12.9169267,77.5839617,0,0.0,0.0032505892394884385,0.0,0.08126473098721096,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Road closure history
JalahalliCross(SM Circle),North Zone 2,22.0,1,156.02416256666666,1,0,0,13.0409505,77.5175086,0,0.0,0.0032212734061588047,0.0,0.08053183515397011,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
MaratahalliBridgeJunc,East Zone 1,5.0,1,155.10547966666667,1,0,0,12.9594013,77.7012209,0,0.0,0.0032023062875678084,0.0,0.0800576571891952,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
IndianExpressJunction,Central Zone 2,6.0,1,154.98830064999999,1,0,0,12.9833886,77.5969668,0,0.0,0.0031998870106818523,0.0,0.0799971752670463,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
MekhriCircle,North Zone 2,7.0,1,154.98470005,1,0,0,13.0189477,77.5840452,0,0.0,0.0031998126727278108,0.0,0.07999531681819527,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
KamrajRdJunction,Central Zone 1,4.0,1,154.61170771666667,1,0,0,12.9766048,77.6098223,0,0.0,0.003192111876490213,0.0,0.07980279691225532,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
TownhallJunction,Central Zone 2,0.0,1,154.52032183333333,1,0,0,12.9640714,77.5829587,0,0.0,0.003190225124394657,0.0,0.07975562810986643,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
ArakereGateJunc,South Zone 2,23.0,1,154.49481343333335,1,0,0,12.8905314,77.5981768,0,0.0,0.0031896984782060034,0.0,0.07974246195515008,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
KalyanNagar-ORR Junc,North Zone 1,6.0,1,154.45437815,1,0,0,13.0243398,77.6430457,0,0.0,0.003188863651723172,0.0,0.0797215912930793,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
TC Palya-OM RoadJunc,East Zone 2,1.0,1,154.20150111666666,1,0,0,13.0189936,77.7075788,0,0.0,0.003183642754849863,0.0,0.07959106887124658,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
BanashankariBusStandJunc,West Zone 2,3.0,1,154.13191569999998,1,0,0,12.9155886,77.5696952,0,0.0,0.00318220609498592,0.0,0.079555152374648,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Rajajinagagr1stBlockJunction,West Zone 1,0.0,1,153.97566743333334,1,0,0,13.0038827,77.5499401,0,0.0,0.003178980194728602,0.0,0.07947450486821504,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
SagarHospitalJunc,Central Zone 2,0.0,1,153.89281833333334,1,0,0,12.9290681,77.6003272,0,0.0,0.0031772696929821807,0.0,0.07943174232455452,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
HopefarmJunction,East Zone 1,14.0,1,153.78163923333335,1,0,0,12.98374123,77.75228668,0,0.0,0.003174974290319804,0.0,0.0793743572579951,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
BigBazaarJunction(OldMadrasRd),Central Zone 1,22.0,1,153.77505155,1,0,0,12.9913351,77.6567306,0,0.0,0.0031748382810711027,0.0,0.07937095702677757,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
KHB Junction,West Zone 2,2.0,1,153.37814068333333,1,0,1,12.9807626,77.5366494,0,0.0,0.0031666436630172325,0.0,0.07916609157543081,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Road closure history
MahalaxmiLayoutEntranceJunc,West Zone 1,22.0,1,153.33804286666665,1,0,0,13.0075342,77.5485942,0,0.0,0.003165815803868056,0.0,0.0791453950967014,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
SantheCircle,North Zone 2,22.0,1,153.00516555000002,1,1,0,13.1000543,77.5989273,0,0.0,0.0031589432218906742,0.0,0.07897358054726686,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Heavy-vehicle involvement
RajeshwariJunc,West Zone 1,7.0,1,152.65511406666667,1,0,0,12.9363699,77.5162858,0,0.0,0.00315171606222836,0.0,0.078792901555709,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
RamamurthyNagarJunction,Central Zone 1,7.0,1,152.40234373333334,1,0,0,13.0108226,77.6618606,0,0.0,0.0031464973682822565,0.0,0.07866243420705642,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
